image_path,k_code,product_name,class_id,split
C:\project_sep\data\single_folder\K-041804_0_0_0_2_75_340_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,test
C:\project_sep\data\single_folder\K-044334_0_0_0_2_70_140_200.png,K-044334,대웅바이오아스피린장용정 100mg,407,test
C:\project_sep\data\single_folder\K-041696_0_2_0_0_90_240_200.png,K-041696,베믈리디정(테노포비르알라페나미드푸마르산염),185,test
C:\project_sep\data\single_folder\K-044126_0_2_0_1_70_320_200.png,K-044126,캐롤비콜드연질캡슐 180mg/PTP,387,test
C:\project_sep\data\single_folder\K-041187_0_2_0_1_70_260_200.png,K-041187,치아탄캡슐 30mg/PTP,131,test
C:\project_sep\data\single_folder\K-040248_0_2_0_0_75_140_200.png,K-040248,렘피드캡슐(에르도스테인),72,test
C:\project_sep\data\single_folder\K-045000_0_2_1_1_70_080_200.png,K-045000,아트밍캡슐 250mg/병,471,test
C:\project_sep\data\single_folder\K-044948_0_2_0_2_90_220_200.png,K-044948,세파콜에프캡슐 112mg/PTP,467,test
C:\project_sep\data\single_folder\K-039293_0_2_1_1_75_240_200.png,K-039293,젠빅플러스연질캡슐 500mg/PTP,13,test
C:\project_sep\data\single_folder\K-045229_0_2_0_2_60_240_200.png,K-045229,씬지로이드정 0.112mg,490,test
C:\project_sep\data\single_folder\K-039727_0_2_0_1_70_240_200.png,K-039727,마이페노캡슐,37,test
C:\project_sep\data\single_folder\K-041977_0_2_1_0_75_000_200.png,K-041977,레이본정,214,test
C:\project_sep\data\single_folder\K-043999_0_2_0_0_90_140_200.png,K-043999,캐롤비노즈연질캡슐 180mg/PTP,377,test
C:\project_sep\data\single_folder\K-042831_0_1_0_2_70_280_200.png,K-042831,가스모틴에스알정(모사프리드시트르산염수화물),297,test
C:\project_sep\data\single_folder\K-040020_0_2_0_1_90_180_200.png,K-040020,마그투연질캡슐 500mg/PTP,58,test
C:\project_sep\data\single_folder\K-042457_0_2_0_1_70_120_200.png,K-042457,이스탄캡슐(에르도스테인),269,test
C:\project_sep\data\single_folder\K-044361_0_2_0_0_75_100_200.png,K-044361,쎄스콘미니정 0.15mg/PTP,408,test
C:\project_sep\data\single_folder\K-039266_0_2_1_0_75_260_200.png,K-039266,셀룬정 200mg/병,11,test
C:\project_sep\data\single_folder\K-044539_0_1_1_2_70_020_200.png,K-044539,아질렉트정 0.5mg,427,test
C:\project_sep\data\single_folder\K-045031_0_1_0_0_90_240_200.png,K-045031,뉴로카바피지캡슐 50mg,477,test
C:\project_sep\data\single_folder\K-042154_0_1_1_1_75_040_200.png,K-042154,센스데이정 0.15mg/PTP,239,test
C:\project_sep\data\single_folder\K-044831_0_2_0_2_75_000_200.png,K-044831,넥콘600에프정 600mg/병,456,test
C:\project_sep\data\single_folder\K-039893_0_0_1_2_90_200_200.png,K-039893,포스넬엠정,49,test
C:\project_sep\data\single_folder\K-039236_0_2_0_1_70_240_200.png,K-039236,엑세타민연질캡슐 20mg/포,8,test
C:\project_sep\data\single_folder\K-039934_0_0_1_0_75_340_200.png,K-039934,로페리놀에스캡슐 100mg/PTP,53,test
C:\project_sep\data\single_folder\K-040823_0_2_1_0_90_080_200.png,K-040823,액티나민플러스정 600mg/병,107,test
C:\project_sep\data\single_folder\K-044736_0_0_1_2_75_280_200.png,K-044736,프리렙톨캡슐 25mg,452,test
C:\project_sep\data\single_folder\K-043113_0_0_1_2_70_280_200.png,K-043113,치스민캡슐 300mg/PTP,311,test
C:\project_sep\data\single_folder\K-044703_0_0_0_2_70_060_200.png,K-044703,아고틴정 25mg,448,test
C:\project_sep\data\single_folder\K-042107_0_0_0_0_75_080_200.png,K-042107,위소탈정 40mg/PTP,234,test
C:\project_sep\data\single_folder\K-043068_0_2_1_0_70_080_200.png,K-043068,바이코민정 33.33mg/병,305,test
C:\project_sep\data\single_folder\K-042021_0_2_0_1_75_280_200.png,K-042021,투리온정(베포타스틴베실산염),223,test
C:\project_sep\data\single_folder\K-041092_0_2_1_1_75_060_200.png,K-041092,모아헬드원정 10mg/병,124,test
C:\project_sep\data\single_folder\K-044528_0_0_0_2_90_120_200.png,K-044528,로수암핀정 10/5mg,425,test
C:\project_sep\data\single_folder\K-041676_0_2_1_0_90_340_200.png,K-041676,몬테리진캡슐,183,test
C:\project_sep\data\single_folder\K-039393_0_2_1_1_90_280_200.png,K-039393,로수바틴정 5mg,21,test
C:\project_sep\data\single_folder\K-044867_0_2_1_2_90_340_200.png,K-044867,마투탑플러스연질캡슐 500mg/PTP,459,test
C:\project_sep\data\single_folder\K-044539_0_1_1_1_75_140_200.png,K-044539,아질렉트정 0.5mg,427,test
C:\project_sep\data\single_folder\K-042831_0_0_1_1_75_080_200.png,K-042831,가스모틴에스알정(모사프리드시트르산염수화물),297,test
C:\project_sep\data\single_folder\K-042278_0_2_0_0_60_060_200.png,K-042278,징코에프정 80mg,254,test
C:\project_sep\data\single_folder\K-042098_0_2_1_2_70_020_200.png,K-042098,아목시스캡슐 500mg,231,test
C:\project_sep\data\single_folder\K-040326_0_2_1_0_90_060_200.png,K-040326,바로코민골드정 60mg/PTP,76,test
C:\project_sep\data\single_folder\K-041286_0_0_1_1_90_280_200.png,K-041286,셀레지온정,143,test
C:\project_sep\data\single_folder\K-041299_0_2_0_1_90_080_200.png,K-041299,건일몬테루카스트츄정 4mg,145,test
C:\project_sep\data\single_folder\K-044214_0_2_1_1_70_100_200.png,K-044214,앤틱스캡슐(포도엽건조엑스),395,test
C:\project_sep\data\single_folder\K-041693_0_0_0_2_90_120_200.png,K-041693,투게논정 5/8mg,184,test
C:\project_sep\data\single_folder\K-039588_0_0_1_2_90_240_200.png,K-039588,라이트레바정,32,test
C:\project_sep\data\single_folder\K-044754_0_0_0_2_90_200_200.png,K-044754,클자핀정 50mg,454,test
C:\project_sep\data\single_folder\K-043793_0_2_0_0_90_000_200.png,K-043793,비맥스비비정 25mg/병,364,test
C:\project_sep\data\single_folder\K-043513_0_0_1_0_75_180_200.png,K-043513,스토마큐정 650mg/PTP,346,test
C:\project_sep\data\single_folder\K-044361_0_1_1_2_75_320_200.png,K-044361,쎄스콘미니정 0.15mg/PTP,408,test
C:\project_sep\data\single_folder\K-044334_0_2_0_2_60_300_200.png,K-044334,대웅바이오아스피린장용정 100mg,407,test
C:\project_sep\data\single_folder\K-041991_0_0_1_2_75_100_200.png,K-041991,나토딜정 75mg,216,test
C:\project_sep\data\single_folder\K-041295_0_2_1_2_90_320_200.png,K-041295,건일몬테루카스트츄정 5mg,144,test
C:\project_sep\data\single_folder\K-044528_0_0_1_1_90_240_200.png,K-044528,로수암핀정 10/5mg,425,test
C:\project_sep\data\single_folder\K-042854_0_0_0_0_90_100_200.png,K-042854,머슬펜정 300mg/PTP,298,test
C:\project_sep\data\single_folder\K-042406_0_0_0_1_75_260_200.png,K-042406,유앤디캡슐,267,test
C:\project_sep\data\single_folder\K-044068_0_0_0_2_70_320_200.png,K-044068,휴텍스아스피린장용정 100mg,381,test
C:\project_sep\data\single_folder\K-042278_0_1_0_2_90_240_200.png,K-042278,징코에프정 80mg,254,test
C:\project_sep\data\single_folder\K-041646_0_2_0_0_70_260_200.png,K-041646,이브터치연질캡슐 400mg/PTP,182,test
C:\project_sep\data\single_folder\K-041319_0_0_1_2_90_060_200.png,K-041319,아라진정,148,test
C:\project_sep\data\single_folder\K-039859_0_2_1_1_70_300_200.png,K-039859,아겐에프연질캡슐,44,test
C:\project_sep\data\single_folder\K-040110_0_2_1_2_90_340_200.png,K-040110,베포원정 10mg,63,test
C:\project_sep\data\single_folder\K-044498_0_1_1_0_60_200_200.png,K-044498,투게논정 5/16mg,424,test
C:\project_sep\data\single_folder\K-044682_0_2_1_1_90_220_200.png,K-044682,팜페인파워연질캡슐(나프록센),446,test
C:\project_sep\data\single_folder\K-041921_0_0_1_1_90_280_200.png,K-041921,케이로틴정 5mg,210,test
C:\project_sep\data\single_folder\K-041752_0_0_1_0_70_140_200.png,K-041752,이달비정 40mg,192,test
C:\project_sep\data\single_folder\K-044312_0_2_0_0_90_020_200.png,K-044312,제이그렐정(클로피도그렐황산염),404,test
C:\project_sep\data\single_folder\K-042072_0_0_1_2_90_000_200.png,K-042072,가벨린정 150mg,229,test
C:\project_sep\data\single_folder\K-044223_0_2_0_0_75_200_200.png,K-044223,알마스정,397,test
C:\project_sep\data\single_folder\K-043476_0_2_0_1_90_280_200.png,K-043476,리버만프리미엄연질캡슐 350mg/PTP,342,test
C:\project_sep\data\single_folder\K-042040_0_2_1_2_75_340_200.png,K-042040,아모잘탄큐정 5/100/10mg,225,test
C:\project_sep\data\single_folder\K-042004_0_0_0_2_75_120_200.png,K-042004,아세틴캡슐,220,test
C:\project_sep\data\single_folder\K-044068_0_1_0_0_75_200_200.png,K-044068,휴텍스아스피린장용정 100mg,381,test
C:\project_sep\data\single_folder\K-042130_0_2_0_2_75_060_200.png,K-042130,코메키나캡슐 25mg/PTP,237,test
C:\project_sep\data\single_folder\K-043755_0_0_0_1_90_060_200.png,K-043755,로피타정 2mg,358,test
C:\project_sep\data\single_folder\K-042220_0_2_1_0_90_280_200.png,K-042220,비리얼정,246,test
C:\project_sep\data\single_folder\K-041752_0_2_1_1_75_040_200.png,K-041752,이달비정 40mg,192,test
C:\project_sep\data\single_folder\K-041787_0_0_1_2_90_300_200.png,K-041787,록소리펜정,196,test
C:\project_sep\data\single_folder\K-041788_0_1_0_0_70_240_200.png,K-041788,파나신캡슐 0.67g/PTP,197,test
C:\project_sep\data\single_folder\K-045229_0_2_1_2_90_000_200.png,K-045229,씬지로이드정 0.112mg,490,test
C:\project_sep\data\single_folder\K-044732_0_2_1_1_70_120_200.png,K-044732,레드리버연질캡슐 350mg/병,451,test
C:\project_sep\data\single_folder\K-044437_0_0_0_0_75_040_200.png,K-044437,알테렌정,416,test
C:\project_sep\data\single_folder\K-039934_0_0_0_1_90_220_200.png,K-039934,로페리놀에스캡슐 100mg/PTP,53,test
C:\project_sep\data\single_folder\K-040728_0_0_1_0_75_200_200.png,K-040728,엘메이드정 200mg/병,101,test
C:\project_sep\data\single_folder\K-043761_0_2_0_0_90_240_200.png,K-043761,오마티지연질캡슐,359,test
C:\project_sep\data\single_folder\K-044013_0_0_0_0_90_280_200.png,K-044013,로스테인캡슐,379,test
C:\project_sep\data\single_folder\K-041187_0_2_0_2_90_140_200.png,K-041187,치아탄캡슐 30mg/PTP,131,test
C:\project_sep\data\single_folder\K-044312_0_1_0_0_70_160_200.png,K-044312,제이그렐정(클로피도그렐황산염),404,test
C:\project_sep\data\single_folder\K-040682_0_2_1_2_75_260_200.png,K-040682,마미센스정 125mg/PTP,99,test
C:\project_sep\data\single_folder\K-044384_0_0_1_1_90_040_200.png,K-044384,이달비클로정 40/12.5mg,411,test
C:\project_sep\data\single_folder\K-040419_0_1_1_0_70_120_200.png,K-040419,피엠에스프레가발린캡슐 75mg,83,test
C:\project_sep\data\single_folder\K-042594_0_0_0_2_75_020_200.png,K-042594,크로스틴정 20mg,279,test
C:\project_sep\data\single_folder\K-043586_0_0_0_0_70_020_200.png,K-043586,바토루스캡슐(바실루스니케니포르미스균),351,test
C:\project_sep\data\single_folder\K-041593_0_1_1_1_70_140_200.png,K-041593,리리베아캡슐 75mg,176,test
C:\project_sep\data\single_folder\K-039320_0_0_1_1_75_300_200.png,K-039320,뉴암로디프정5밀리그램,15,test
C:\project_sep\data\single_folder\K-041077_0_2_1_1_75_240_200.png,K-041077,혈앤보알파연질캡슐 500mg/PTP,120,test
C:\project_sep\data\single_folder\K-043048_0_2_1_1_90_060_200.png,K-043048,뉴로콜린정,302,test
C:\project_sep\data\single_folder\K-042154_0_1_0_1_90_340_200.png,K-042154,센스데이정 0.15mg/PTP,239,test
C:\project_sep\data\single_folder\K-040100_0_0_0_2_70_060_200.png,K-040100,칸타벨정 16/5mg,62,test
C:\project_sep\data\single_folder\K-041367_0_2_1_1_90_280_200.png,K-041367,트리레보정 200/50/200mg,153,test
C:\project_sep\data\single_folder\K-045273_0_2_1_1_90_280_200.png,K-045273,제스쿨정 175mg/PTP,497,test
C:\project_sep\data\single_folder\K-041077_0_2_1_1_70_180_200.png,K-041077,혈앤보알파연질캡슐 500mg/PTP,120,test
C:\project_sep\data\single_folder\K-039266_0_2_0_1_90_280_200.png,K-039266,셀룬정 200mg/병,11,test
C:\project_sep\data\single_folder\K-041265_0_0_1_0_70_100_200.png,K-041265,베노스타신캡슐 50mg/PTP,138,test
C:\project_sep\data\single_folder\K-043079_0_2_0_0_90_160_200.png,K-043079,빅파워비타연질캡슐 20mg/포,306,test
C:\project_sep\data\single_folder\K-039293_0_2_1_0_70_080_200.png,K-039293,젠빅플러스연질캡슐 500mg/PTP,13,test
C:\project_sep\data\single_folder\K-043384_0_0_0_1_90_180_200.png,K-043384,리리카캡슐 50mg,333,test
C:\project_sep\data\single_folder\K-041375_0_2_0_0_70_100_200.png,K-041375,판텍큐코프연질캡슐 180mg/PTP,158,test
C:\project_sep\data\single_folder\K-042662_0_0_0_2_90_020_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,test
C:\project_sep\data\single_folder\K-041373_0_2_0_1_90_200_200.png,K-041373,판텍큐노즈연질캡슐 180mg/PTP,156,test
C:\project_sep\data\single_folder\K-044397_0_2_0_2_75_240_200.png,K-044397,제일알지싹세티연질캡슐 10mg/PTP,413,test
C:\project_sep\data\single_folder\K-041140_0_2_0_1_70_120_200.png,K-041140,썬팩타민연질캡슐 5mg/병,128,test
C:\project_sep\data\single_folder\K-044127_0_0_1_2_75_320_200.png,K-044127,뉴슈바틴정 5mg,388,test
C:\project_sep\data\single_folder\K-041074_0_2_0_2_75_040_200.png,K-041074,세다큐코프연질캡슐 180mg/PTP,117,test
C:\project_sep\data\single_folder\K-044794_0_2_1_2_70_300_200.png,K-044794,가네리버연질캡슐 175mg,455,test
C:\project_sep\data\single_folder\K-042662_0_2_0_0_60_140_200.png,K-042662,네비스톨정1.25밀리그램(네비보롤염산염),284,test
C:\project_sep\data\single_folder\K-041877_0_0_0_2_75_180_200.png,K-041877,암로사정 5mg,206,test
C:\project_sep\data\single_folder\K-041286_0_0_1_0_75_000_200.png,K-041286,셀레지온정,143,test
C:\project_sep\data\single_folder\K-043949_0_0_1_0_90_080_200.png,K-043949,프레가린캡슐 25mg,375,test
C:\project_sep\data\single_folder\K-039559_0_1_1_0_90_240_200.png,K-039559,프레가스타캡슐 75mg,28,test
C:\project_sep\data\single_folder\K-044065_0_2_1_1_70_040_200.png,K-044065,페노코린캡슐,380,test
C:\project_sep\data\single_folder\K-041048_0_2_1_2_70_220_200.png,K-041048,에르테인캡슐 (에르도스테인),116,test
C:\project_sep\data\single_folder\K-042278_0_1_1_1_60_320_200.png,K-042278,징코에프정 80mg,254,test
C:\project_sep\data\single_folder\K-041693_0_0_1_0_60_040_200.png,K-041693,투게논정 5/8mg,184,test
C:\project_sep\data\single_folder\K-039169_0_0_0_1_75_340_200.png,K-039169,베아로탄플러스프로정,3,test
C:\project_sep\data\single_folder\K-044551_0_2_1_0_70_240_200.png,K-044551,엘도클캡슐(에르도스테인),430,test
C:\project_sep\data\single_folder\K-041968_0_0_0_0_90_000_200.png,K-041968,나프딜정 75mg,213,test
C:\project_sep\data\single_folder\K-043696_0_2_1_2_90_280_200.png,K-043696,엘타인캡슐(에르도스테인),355,test
C:\project_sep\data\single_folder\K-041751_0_0_1_2_70_260_200.png,K-041751,이달비정 80mg,191,test
C:\project_sep\data\single_folder\K-045037_0_0_0_0_90_180_200.png,K-045037,리리베아캡슐 50mg,478,test
C:\project_sep\data\single_folder\K-040163_0_2_1_2_70_240_200.png,K-040163,나이스콜드연질캡슐 325mg/PTP,70,test
C:\project_sep\data\single_folder\K-044334_0_1_0_1_60_220_200.png,K-044334,대웅바이오아스피린장용정 100mg,407,test
C:\project_sep\data\single_folder\K-042154_0_1_0_2_60_200_200.png,K-042154,센스데이정 0.15mg/PTP,239,test
C:\project_sep\data\single_folder\K-043537_0_0_0_2_90_180_200.png,K-043537,이니바실루스캡슐,348,test
C:\project_sep\data\single_folder\K-042130_0_2_0_2_90_100_200.png,K-042130,코메키나캡슐 25mg/PTP,237,test
C:\project_sep\data\single_folder\K-044361_0_1_1_2_70_100_200.png,K-044361,쎄스콘미니정 0.15mg/PTP,408,test
C:\project_sep\data\single_folder\K-039633_0_2_0_2_70_080_200.png,K-039633,알러엔연질캡슐 10mg/PTP,34,test
C:\project_sep\data\single_folder\K-042472_0_0_1_2_90_160_200.png,K-042472,메모티린정,270,test
C:\project_sep\data\single_folder\K-044703_0_0_1_1_70_060_200.png,K-044703,아고틴정 25mg,448,test
C:\project_sep\data\single_folder\K-041804_0_2_0_0_75_300_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,test
C:\project_sep\data\single_folder\K-042139_0_2_0_1_90_320_200.png,K-042139,가나플럭스정 20/1100mg,238,test
C:\project_sep\data\single_folder\K-041992_0_0_0_2_90_140_200.png,K-041992,유로피딜정 75mg,217,test
C:\project_sep\data\single_folder\K-044132_0_1_1_2_90_100_200.png,K-044132,루루카캡슐 75mg,389,test
C:\project_sep\data\single_folder\K-044404_0_2_0_1_75_140_200.png,K-044404,헤파코엔정 103.1mg/병,414,test
C:\project_sep\data\single_folder\K-041228_0_2_1_2_75_100_200.png,K-041228,에스메프졸정20밀리그램,135,test
C:\project_sep\data\single_folder\K-040519_0_2_1_0_90_300_200.png,K-040519,트윈콤비정 80/5mg,87,test
C:\project_sep\data\single_folder\K-042406_0_0_1_2_90_300_200.png,K-042406,유앤디캡슐,267,test
C:\project_sep\data\single_folder\K-043949_0_0_0_0_90_100_200.png,K-043949,프레가린캡슐 25mg,375,test
C:\project_sep\data\single_folder\K-044703_0_1_0_0_90_080_200.png,K-044703,아고틴정 25mg,448,test
C:\project_sep\data\single_folder\K-040112_0_2_0_2_75_160_200.png,K-040112,펜싹코연질캡슐 180mg/PTP,64,test
C:\project_sep\data\single_folder\K-039633_0_2_0_2_70_000_200.png,K-039633,알러엔연질캡슐 10mg/PTP,34,test
C:\project_sep\data\single_folder\K-041077_0_2_1_2_75_260_200.png,K-041077,혈앤보알파연질캡슐 500mg/PTP,120,test
C:\project_sep\data\single_folder\K-043647_0_2_0_2_70_320_200.png,K-043647,뮤트린캡슐 200mg,353,test
C:\project_sep\data\single_folder\K-041767_0_1_0_2_75_240_200.png,K-041767,카발린캡슐 50mg,193,test
C:\project_sep\data\single_folder\K-041804_0_2_1_1_90_240_200.png,K-041804,쿠에타핀정12.5밀리그램(쿠에티아핀푸마르산염),202,test
C:\project_sep\data\single_folder\K-044754_0_1_0_1_75_340_200.png,K-044754,클자핀정 50mg,454,test
C:\project_sep\data\single_folder\K-040728_0_0_0_2_75_300_200.png,K-040728,엘메이드정 200mg/병,101,test
C:\project_sep\data\single_folder\K-045205_0_0_1_0_75_300_200.png,K-045205,라바졸정 10mg,488,test
C:\project_sep\data\single_folder\K-040790_0_0_1_0_75_040_200.png,K-040790,콜키닌정(콜키신),104,test
C:\project_sep\data\single_folder\K-042273_0_2_1_2_90_040_200.png,K-042273,킥콜드에프연질캡슐 200mg/PTP,251,test
C:\project_sep\data\single_folder\K-041619_0_1_0_1_60_040_200.png,K-041619,루파핀정(루파타딘푸마르산염),180,test
C:\project_sep\data\single_folder\K-044238_0_2_0_1_75_160_200.png,K-044238,다모다트정 0.5mg,399,test
C:\project_sep\data\single_folder\K-040790_0_0_0_0_90_040_200.png,K-040790,콜키닌정(콜키신),104,test
C:\project_sep\data\single_folder\K-044530_0_0_0_2_60_140_200.png,K-044530,로수암핀정 5/5mg,426,test
C:\project_sep\data\single_folder\K-044976_0_2_1_1_90_340_200.png,K-044976,비맥스엠지액티브연질캡슐 500mg/PTP,469,test
C:\project_sep\data\single_folder\K-045290_0_2_0_0_75_300_200.png,K-045290,디맥트리플정 165.8mg/PTP,498,test
C:\project_sep\data\single_folder\K-040813_0_2_1_2_70_020_200.png,K-040813,동성에르도스테인캡슐(에르도스테인),106,test
C:\project_sep\data\single_folder\K-045245_0_2_1_2_90_300_200.png,K-045245,리카뉴로서방정 300mg,493,test
C:\project_sep\data\single_folder\K-042342_0_2_0_1_90_120_200.png,K-042342,에코파워600정 600mg/병,263,test
C:\project_sep\data\single_folder\K-043696_0_2_0_1_90_200_200.png,K-043696,엘타인캡슐(에르도스테인),355,test
C:\project_sep\data\single_folder\K-044655_0_2_1_2_90_340_200.png,K-044655,렛잇비정 100mg/병,443,test
C:\project_sep\data\single_folder\K-040733_0_0_1_0_90_200_200.png,K-040733,비알세티정,102,test
C:\project_sep\data\single_folder\K-044528_0_0_0_2_90_320_200.png,K-044528,로수암핀정 10/5mg,425,test
C:\project_sep\data\single_folder\K-042770_0_2_0_2_75_060_200.png,K-042770,마그네비정 331.58mg/병,292,test
C:\project_sep\data\single_folder\K-042472_0_0_1_2_75_020_200.png,K-042472,메모티린정,270,test
C:\project_sep\data\single_folder\K-044448_0_2_0_2_90_100_200.png,K-044448,이브원큐연질캡슐 200mg/PTP,418,test
C:\project_sep\data\single_folder\K-043233_0_0_0_1_75_120_200.png,K-043233,바이오탑디캡슐 50mg/병,318,test
C:\project_sep\data\single_folder\K-044126_0_2_0_2_75_100_200.png,K-044126,캐롤비콜드연질캡슐 180mg/PTP,387,test
C:\project_sep\data\single_folder\K-041368_0_2_1_2_75_240_200.png,K-041368,트리레보정 150/37.5/200mg,154,test
C:\project_sep\data\single_folder\K-042019_0_0_0_2_75_120_200.png,K-042019,앤티팻정 330mg/PTP,222,test
C:\project_sep\data\single_folder\K-041184_0_0_1_1_90_220_200.png,K-041184,노바넬정 5mg,129,test
C:\project_sep\data\single_folder\K-044469_0_1_0_2_70_340_200.png,K-044469,마더스아스피린장용정 100mg,420,test
C:\project_sep\data\single_folder\K-044437_0_0_0_2_90_340_200.png,K-044437,알테렌정,416,test
C:\project_sep\data\single_folder\K-042339_0_0_0_1_90_320_200.png,K-042339,베아리온정 10mg,262,test
C:\project_sep\data\single_folder\K-041571_0_2_0_2_75_080_200.png,K-041571,코르포지정 10/160mg,175,test
C:\project_sep\data\single_folder\K-040424_0_1_1_0_75_160_200.png,K-040424,맥스디스정,84,test
C:\project_sep\data\single_folder\K-044592_0_2_1_1_90_320_200.png,K-044592,젠콤정 400mg/PTP,435,test
C:\project_sep\data\single_folder\K-043900_0_2_0_0_90_120_200.png,K-043900,투윈방풍통성산정 237.5mg/병,372,test
C:\project_sep\data\single_folder\K-041619_0_2_0_2_75_000_200.png,K-041619,루파핀정(루파타딘푸마르산염),180,test
C:\project_sep\data\single_folder\K-044469_0_0_1_0_75_340_200.png,K-044469,마더스아스피린장용정 100mg,420,test
C:\project_sep\data\single_folder\K-039876_0_0_0_2_90_300_200.png,K-039876,크레로스정 5mg,46,test
C:\project_sep\data\single_folder\K-041508_0_2_1_1_75_260_200.png,K-041508,광동아스피린장용정 100mg,166,test
C:\project_sep\data\single_folder\K-044703_0_1_0_1_75_020_200.png,K-044703,아고틴정 25mg,448,test
C:\project_sep\data\single_folder\K-044199_0_1_1_2_70_260_200.png,K-044199,케이캡정 50mg,393,test
C:\project_sep\data\single_folder\K-045101_0_2_1_2_75_080_200.png,K-045101,훼럼포유연질캡슐 357mg/PTP,482,test
C:\project_sep\data\single_folder\K-039985_0_1_0_0_75_300_200.png,K-039985,렉센엔캡슐 300mg/PTP,54,test
C:\project_sep\data\single_folder\K-041593_0_1_1_0_90_220_200.png,K-041593,리리베아캡슐 75mg,176,test
C:\project_sep\data\single_folder\K-041977_0_2_1_0_75_160_200.png,K-041977,레이본정,214,test
C:\project_sep\data\single_folder\K-039868_0_0_1_0_75_220_200.png,K-039868,아스라스정,45,test
C:\project_sep\data\single_folder\K-041305_0_0_0_2_90_300_200.png,K-041305,원기쏘플러스정 20mg/병,147,test
C:\project_sep\data\single_folder\K-042999_0_2_1_1_90_120_200.png,K-042999,디만틴정 5mg,300,test
C:\project_sep\data\single_folder\K-043772_0_2_1_1_75_220_200.png,K-043772,에르도캡슐 300mg,362,test
C:\project_sep\data\single_folder\K-040359_0_2_1_1_90_320_200.png,K-040359,칼니틴정 330mg/PTP,80,test
C:\project_sep\data\single_folder\K-044567_0_0_1_0_75_280_200.png,K-044567,알포콜린리드캡슐,433,test
C:\project_sep\data\single_folder\K-039889_0_1_0_2_75_120_200.png,K-039889,가스티인씨알정(모사프리드시트르산염수화물),48,test
C:\project_sep\data\single_folder\K-045229_0_2_1_0_70_260_200.png,K-045229,씬지로이드정 0.112mg,490,test
C:\project_sep\data\single_folder\K-044579_0_0_0_1_90_260_200.png,K-044579,일성레바미피드정,434,test
C:\project_sep\data\single_folder\K-044498_0_1_1_1_75_160_200.png,K-044498,투게논정 5/16mg,424,test
C:\project_sep\data\single_folder\K-039325_0_0_1_2_90_180_200.png,K-039325,스카드비정,16,test
C:\project_sep\data\single_folder\K-044539_0_1_0_1_60_340_200.png,K-044539,아질렉트정 0.5mg,427,test
C:\project_sep\data\single_folder\K-045015_0_2_1_0_90_000_200.png,K-045015,본디콜정,474,test
C:\project_sep\data\single_folder\K-041957_0_2_1_2_75_180_200.png,K-041957,베포스타비정,212,test
C:\project_sep\data\single_folder\K-040340_0_1_0_2_75_240_200.png,K-040340,빔스크정 150mg,79,test
C:\project_sep\data\single_folder\K-044528_0_1_1_1_75_100_200.png,K-044528,로수암핀정 10/5mg,425,test
C:\project_sep\data\single_folder\K-042831_0_0_1_0_70_180_200.png,K-042831,가스모틴에스알정(모사프리드시트르산염수화물),297,test
C:\project_sep\data\single_folder\K-043384_0_0_0_1_90_200_200.png,K-043384,리리카캡슐 50mg,333,test
C:\project_sep\data\single_folder\K-044631_0_0_1_2_90_320_200.png,K-044631,휴비안트플러스디정,440,test
C:\project_sep\data\single_folder\K-044976_0_2_1_2_75_320_200.png,K-044976,비맥스엠지액티브연질캡슐 500mg/PTP,469,test
C:\project_sep\data\single_folder\K-044976_0_2_0_0_90_180_200.png,K-044976,비맥스엠지액티브연질캡슐 500mg/PTP,469,test
C:\project_sep\data\single_folder\K-039568_0_1_0_0_70_200_200.png,K-039568,프가바린캡슐 75mg,30,test
C:\project_sep\data\single_folder\K-043460_0_2_0_0_75_280_200.png,K-043460,템페라연질캡슐 500mg/PTP,339,test
C:\project_sep\data\single_folder\K-042584_0_0_0_1_75_300_200.png,K-042584,에스진정 237.5mg/병,277,test
C:\project_sep\data\single_folder\K-040682_0_2_1_2_75_180_200.png,K-040682,마미센스정 125mg/PTP,99,test
C:\project_sep\data\single_folder\K-043277_0_0_1_1_90_020_200.png,K-043277,로수반정 20mg,320,test
C:\project_sep\data\single_folder\K-041117_0_0_0_1_75_180_200.png,K-041117,솔페신정 10mg,126,test
C:\project_sep\data\single_folder\K-041928_0_2_0_1_75_320_200.png,K-041928,본디칼플러스정,211,test
C:\project_sep\data\single_folder\K-041696_0_1_1_2_60_060_200.png,K-041696,베믈리디정(테노포비르알라페나미드푸마르산염),185,test
C:\project_sep\data\single_folder\K-041375_0_2_0_0_75_220_200.png,K-041375,판텍큐코프연질캡슐 180mg/PTP,158,test
C:\project_sep\data\single_folder\K-045137_0_2_1_1_75_260_200.png,K-045137,세비테라에이치씨티정 10/40/12.5mg,485,test
C:\project_sep\data\single_folder\K-041341_0_0_1_1_75_200_200.png,K-041341,에제스롤정,151,test
C:\project_sep\data\single_folder\K-044746_0_2_0_2_75_120_200.png,K-044746,가네존연질캡슐 350mg/PTP,453,test
C:\project_sep\data\single_folder\K-043048_0_2_0_2_90_020_200.png,K-043048,뉴로콜린정,302,test
C:\project_sep\data\single_folder\K-044754_0_1_1_2_60_080_200.png,K-044754,클자핀정 50mg,454,test
